0;4;1;0
4;0;1;0
0;1;1;1
1;0;1;1
0;2;1;2
2;0;1;2
1;31;1;3
31;56;1;3
56;38;1;3
38;50;1;3
50;58;1;3
58;17;1;3
17;61;1;3
61;19;1;3
19;1;1;3
2;42;1;4
42;69;1;4
69;70;1;4
70;15;1;4
15;57;1;4
57;2;1;4
4;55;1;5
55;7;1;5
7;48;1;5
48;36;1;5
36;54;1;5
54;22;1;5
22;28;1;5
28;53;1;5
53;4;1;5
4;66;1;6
66;26;1;6
26;68;1;6
68;46;1;6
46;45;1;6
45;47;1;6
47;5;1;6
5;4;1;6
4;77;1;7
77;4;1;7
1;33;1;8
33;34;1;8
34;78;1;8
78;32;1;8
32;65;1;8
65;25;1;8
25;52;1;8
52;1;1;8
2;39;1;9
39;2;1;9
4;60;1;10
60;27;1;10
27;67;1;10
67;20;1;10
20;37;1;10
37;4;1;10
1;9;1;11
9;41;1;11
41;24;1;11
24;74;1;11
74;64;1;11
64;75;1;11
75;73;1;11
73;40;1;11
40;51;1;11
51;1;1;11
1;6;1;12
6;10;1;12
10;72;1;12
72;79;1;12
79;8;1;12
8;49;1;12
49;1;1;12
2;14;1;13
14;35;1;13
35;59;1;13
59;29;1;13
29;13;1;13
13;43;1;13
43;76;1;13
76;62;1;13
62;2;1;13
2;71;1;14
71;30;1;14
30;21;1;14
21;44;1;14
44;16;1;14
16;11;1;14
11;2;1;14
2;12;1;15
12;23;1;15
23;63;1;15
63;18;1;15
18;2;1;15
