0;1;1;0
1;2;1;0
2;0;1;0
0;1;1;1
1;0;1;1
1;29;1;2
29;50;1;2
50;25;1;2
25;9;1;2
9;45;1;2
45;26;1;2
26;27;1;2
27;16;1;2
16;8;1;2
8;48;1;2
48;1;1;2
1;13;1;3
13;40;1;3
40;11;1;3
11;32;1;3
32;36;1;3
36;52;1;3
52;18;1;3
18;23;1;3
23;31;1;3
31;4;1;3
4;1;1;3
2;46;1;4
46;44;1;4
44;21;1;4
21;42;1;4
42;43;1;4
43;15;1;4
15;20;1;4
20;6;1;4
6;19;1;4
19;39;1;4
39;2;1;4
2;49;1;5
49;14;1;5
14;7;1;5
7;51;1;5
51;12;1;5
12;41;1;5
41;35;1;5
35;47;1;5
47;17;1;5
17;2;1;5
1;34;1;6
34;24;1;6
24;22;1;6
22;37;1;6
37;38;1;6
38;5;1;6
5;30;1;6
30;33;1;6
33;28;1;6
28;10;1;6
10;3;1;6
3;1;1;6
