0;3;1;0
3;6;1;0
6;5;1;0
5;4;1;0
4;7;1;0
7;0;1;0
0;10;1;1
10;1;1;1
1;2;1;1
2;0;1;1
0;2;1;2
2;7;1;2
7;8;1;2
8;9;1;2
9;0;1;2
1;104;1;3
104;122;1;3
122;37;1;3
37;1;1;3
1;144;1;4
144;141;1;4
141;28;1;4
28;167;1;4
167;1;1;4
2;94;1;5
94;12;1;5
12;134;1;5
134;148;1;5
148;2;1;5
3;162;1;6
162;101;1;6
101;154;1;6
154;107;1;6
107;3;1;6
3;100;1;7
100;143;1;7
143;67;1;7
67;39;1;7
39;3;1;7
3;57;1;8
57;115;1;8
115;50;1;8
50;183;1;8
183;3;1;8
3;132;1;9
132;105;1;9
105;78;1;9
78;127;1;9
127;3;1;9
4;194;1;10
194;23;1;10
23;109;1;10
109;147;1;10
147;131;1;10
131;4;1;10
5;208;1;11
208;5;1;11
6;61;1;12
61;6;1;12
6;52;1;13
52;22;1;13
22;17;1;13
17;179;1;13
179;6;1;13
8;88;1;14
88;60;1;14
60;150;1;14
150;137;1;14
137;8;1;14
9;44;1;15
44;123;1;15
123;31;1;15
31;152;1;15
152;9;1;15
9;68;1;16
68;177;1;16
177;120;1;16
120;63;1;16
63;9;1;16
9;49;1;17
49;34;1;17
34;145;1;17
145;11;1;17
11;9;1;17
9;64;1;18
64;15;1;18
15;9;1;18
10;210;1;19
210;189;1;19
189;195;1;19
195;149;1;19
149;10;1;19
10;197;1;20
197;91;1;20
91;136;1;20
136;192;1;20
192;10;1;20
10;206;1;21
206;126;1;21
126;59;1;21
59;185;1;21
185;187;1;21
187;10;1;21
1;72;1;22
72;43;1;22
43;166;1;22
166;196;1;22
196;1;1;22
1;38;1;23
38;87;1;23
87;209;1;23
209;190;1;23
190;85;1;23
85;1;1;23
3;116;1;24
116;110;1;24
110;124;1;24
124;19;1;24
19;3;1;24
3;75;1;25
75;184;1;25
184;153;1;25
153;181;1;25
181;3;1;25
5;125;1;26
125;191;1;26
191;129;1;26
129;73;1;26
73;5;1;26
6;176;1;27
176;121;1;27
121;175;1;27
175;62;1;27
62;6;1;27
8;89;1;28
89;119;1;28
119;47;1;28
47;172;1;28
172;8;1;28
8;159;1;29
159;65;1;29
65;204;1;29
204;188;1;29
188;8;1;29
8;103;1;30
103;8;1;30
8;117;1;31
117;76;1;31
76;135;1;31
135;51;1;31
51;8;1;31
8;35;1;32
35;83;1;32
83;200;1;32
200;14;1;32
14;8;1;32
8;128;1;33
128;157;1;33
157;155;1;33
155;171;1;33
171;86;1;33
86;8;1;33
9;54;1;34
54;48;1;34
48;138;1;34
138;82;1;34
82;9;1;34
10;42;1;35
42;163;1;35
163;198;1;35
198;70;1;35
70;10;1;35
1;165;1;36
165;84;1;36
84;16;1;36
16;79;1;36
79;1;1;36
1;139;1;37
139;80;1;37
80;201;1;37
201;173;1;37
173;1;1;37
1;174;1;38
174;102;1;38
102;74;1;38
74;30;1;38
30;1;1;38
1;97;1;39
97;55;1;39
55;41;1;39
41;118;1;39
118;1;1;39
2;98;1;40
98;140;1;40
140;26;1;40
26;56;1;40
56;168;1;40
168;2;1;40
2;36;1;41
36;24;1;41
24;108;1;41
108;20;1;41
20;2;1;41
2;199;1;42
199;32;1;42
32;160;1;42
160;18;1;42
18;2;1;42
4;58;1;43
58;81;1;43
81;113;1;43
113;114;1;43
114;4;1;43
5;93;1;44
93;112;1;44
112;71;1;44
71;5;1;44
5;40;1;45
40;45;1;45
45;46;1;45
46;158;1;45
158;5;1;45
7;186;1;46
186;111;1;46
111;106;1;46
106;95;1;46
95;182;1;46
182;7;1;46
7;170;1;47
170;133;1;47
133;161;1;47
161;33;1;47
33;7;1;47
7;66;1;48
66;29;1;48
29;69;1;48
69;164;1;48
164;7;1;48
8;178;1;49
178;156;1;49
156;146;1;49
146;151;1;49
151;8;1;49
8;130;1;50
130;21;1;50
21;180;1;50
180;99;1;50
99;8;1;50
9;92;1;51
92;25;1;51
25;169;1;51
169;202;1;51
202;13;1;51
13;9;1;51
9;27;1;52
27;207;1;52
207;90;1;52
90;142;1;52
142;205;1;52
205;9;1;52
10;193;1;53
193;77;1;53
77;203;1;53
203;96;1;53
96;53;1;53
53;10;1;53
