0;1;1;0
1;6;1;0
6;5;1;0
5;2;1;0
2;0;1;0
0;1;1;1
1;6;1;1
6;4;1;1
4;3;1;1
3;10;1;1
10;5;1;1
5;2;1;1
2;7;1;1
7;8;1;1
8;0;1;1
0;7;1;2
7;0;1;2
0;9;1;3
9;0;1;3
1;217;1;4
217;298;1;4
298;295;1;4
295;264;1;4
264;288;1;4
288;239;1;4
239;229;1;4
229;299;1;4
299;226;1;4
226;238;1;4
238;1;1;4
1;307;1;5
307;279;1;5
279;260;1;5
260;228;1;5
228;1;1;5
2;28;1;6
28;16;1;6
16;98;1;6
98;102;1;6
102;58;1;6
58;13;1;6
13;53;1;6
53;81;1;6
81;93;1;6
93;2;1;6
3;296;1;7
296;305;1;7
305;274;1;7
274;216;1;7
216;219;1;7
219;290;1;7
290;277;1;7
277;258;1;7
258;3;1;7
3;272;1;8
272;259;1;8
259;280;1;8
280;214;1;8
214;266;1;8
266;240;1;8
240;287;1;8
287;273;1;8
273;253;1;8
253;3;1;8
3;262;1;9
262;3;1;9
5;257;1;10
257;5;1;10
5;291;1;11
291;218;1;11
218;223;1;11
223;236;1;11
236;230;1;11
230;246;1;11
246;271;1;11
271;220;1;11
220;224;1;11
224;5;1;11
5;189;1;12
189;283;1;12
283;231;1;12
231;170;1;12
170;181;1;12
181;149;1;12
149;130;1;12
130;177;1;12
177;192;1;12
192;5;1;12
5;300;1;13
300;301;1;13
301;304;1;13
304;250;1;13
250;302;1;13
302;248;1;13
248;254;1;13
254;213;1;13
213;278;1;13
278;5;1;13
5;269;1;14
269;237;1;14
237;235;1;14
235;161;1;14
161;297;1;14
297;249;1;14
249;267;1;14
267;225;1;14
225;256;1;14
256;5;1;14
6;289;1;15
289;286;1;15
286;294;1;15
294;233;1;15
233;285;1;15
285;243;1;15
243;303;1;15
303;247;1;15
247;6;1;15
6;270;1;16
270;227;1;16
227;309;1;16
309;276;1;16
276;308;1;16
308;221;1;16
221;252;1;16
252;234;1;16
234;251;1;16
251;6;1;16
6;306;1;17
306;241;1;17
241;265;1;17
265;212;1;17
212;292;1;17
292;245;1;17
245;232;1;17
232;261;1;17
261;284;1;17
284;293;1;17
293;6;1;17
7;152;1;18
152;145;1;18
145;154;1;18
154;190;1;18
190;211;1;18
211;200;1;18
200;157;1;18
157;116;1;18
116;199;1;18
199;176;1;18
176;178;1;18
178;7;1;18
7;205;1;19
205;122;1;19
122;159;1;19
159;166;1;19
166;182;1;19
182;144;1;19
144;195;1;19
195;172;1;19
172;124;1;19
124;7;1;19
7;197;1;20
197;201;1;20
201;123;1;20
123;150;1;20
150;129;1;20
129;133;1;20
133;194;1;20
194;169;1;20
169;7;1;20
7;153;1;21
153;207;1;21
207;132;1;21
132;206;1;21
206;113;1;21
113;148;1;21
148;187;1;21
187;118;1;21
118;143;1;21
143;208;1;21
208;7;1;21
7;155;1;22
155;164;1;22
164;179;1;22
179;193;1;22
193;202;1;22
202;138;1;22
138;135;1;22
135;147;1;22
147;7;1;22
7;209;1;23
209;137;1;23
137;120;1;23
120;275;1;23
275;158;1;23
158;186;1;23
186;163;1;23
163;175;1;23
175;198;1;23
198;180;1;23
180;7;1;23
7;141;1;24
141;191;1;24
191;112;1;24
112;196;1;24
196;125;1;24
125;151;1;24
151;168;1;24
168;139;1;24
139;136;1;24
136;7;1;24
7;119;1;25
119;114;1;25
114;90;1;25
90;22;1;25
22;103;1;25
103;69;1;25
69;156;1;25
156;128;1;25
128;203;1;25
203;7;1;25
7;131;1;26
131;126;1;26
126;146;1;26
146;165;1;26
165;173;1;26
173;121;1;26
121;171;1;26
171;134;1;26
134;7;1;26
7;210;1;27
210;140;1;27
140;142;1;27
142;127;1;27
127;183;1;27
183;185;1;27
185;188;1;27
188;184;1;27
184;117;1;27
117;7;1;27
7;167;1;28
167;108;1;28
108;86;1;28
86;115;1;28
115;73;1;28
73;56;1;28
56;24;1;28
24;40;1;28
40;162;1;28
162;7;1;28
7;174;1;29
174;204;1;29
204;160;1;29
160;7;1;29
8;87;1;30
87;100;1;30
100;71;1;30
71;109;1;30
109;82;1;30
82;31;1;30
31;32;1;30
32;67;1;30
67;111;1;30
111;8;1;30
8;18;1;31
18;21;1;31
21;79;1;31
79;92;1;31
92;44;1;31
44;88;1;31
88;104;1;31
104;110;1;31
110;96;1;31
96;8;1;31
8;20;1;32
20;15;1;32
15;37;1;32
37;59;1;32
59;61;1;32
61;55;1;32
55;51;1;32
51;47;1;32
47;46;1;32
46;8;1;32
8;63;1;33
63;29;1;33
29;8;1;33
8;39;1;34
39;97;1;34
97;75;1;34
75;72;1;34
72;52;1;34
52;33;1;34
33;42;1;34
42;50;1;34
50;78;1;34
78;8;1;34
9;74;1;35
74;9;1;35
9;83;1;36
83;12;1;36
12;11;1;36
11;19;1;36
19;23;1;36
23;89;1;36
89;64;1;36
64;99;1;36
99;68;1;36
68;41;1;36
41;9;1;36
9;101;1;37
101;95;1;37
95;27;1;37
27;17;1;37
17;49;1;37
49;36;1;37
36;60;1;37
60;107;1;37
107;9;1;37
9;14;1;38
14;66;1;38
66;80;1;38
80;48;1;38
48;43;1;38
43;25;1;38
25;106;1;38
106;34;1;38
34;77;1;38
