0;1;1;0
1;0;1;0
0;1;1;1
1;0;1;1
1;12;1;2
12;30;1;2
30;35;1;2
35;32;1;2
32;7;1;2
7;40;1;2
40;39;1;2
39;24;1;2
24;6;1;2
6;26;1;2
26;1;1;2
1;9;1;3
9;53;1;3
53;14;1;3
14;43;1;3
43;37;1;3
37;49;1;3
49;19;1;3
19;48;1;3
48;41;1;3
41;21;1;3
21;16;1;3
16;1;1;3
1;52;1;4
52;27;1;4
27;11;1;4
11;47;1;4
47;28;1;4
28;29;1;4
29;18;1;4
18;10;1;4
10;31;1;4
31;5;1;4
5;1;1;4
1;36;1;5
36;15;1;5
15;42;1;5
42;13;1;5
13;34;1;5
34;38;1;5
38;54;1;5
54;25;1;5
25;33;1;5
33;20;1;5
20;1;1;5
1;22;1;6
22;17;1;6
17;45;1;6
45;44;1;6
44;23;1;6
23;46;1;6
46;8;1;6
8;51;1;6
51;50;1;6
50;1;1;6
