0;1;1;0
1;0;1;0
0;4;1;1
4;0;1;1
0;3;1;2
3;0;1;2
0;2;1;3
2;0;1;3
1;86;1;4
86;12;1;4
12;49;1;4
49;21;1;4
21;88;1;4
88;9;1;4
9;64;1;4
64;87;1;4
87;22;1;4
22;1;1;4
1;11;1;5
11;1;1;5
1;50;1;6
50;40;1;6
40;53;1;6
53;51;1;6
51;52;1;6
52;1;1;6
1;23;1;7
23;15;1;7
15;68;1;7
68;67;1;7
67;94;1;7
94;36;1;7
36;14;1;7
14;66;1;7
66;1;1;7
3;55;1;8
55;24;1;8
24;70;1;8
70;69;1;8
69;75;1;8
75;39;1;8
39;13;1;8
13;3;1;8
1;56;1;9
56;31;1;9
31;73;1;9
73;5;1;9
5;74;1;9
74;34;1;9
34;35;1;9
35;92;1;9
92;1;1;9
2;25;1;10
25;77;1;10
77;76;1;10
76;79;1;10
79;26;1;10
26;45;1;10
45;78;1;10
78;2;1;10
2;44;1;11
44;62;1;11
62;57;1;11
57;32;1;11
32;30;1;11
30;2;1;11
2;60;1;12
60;27;1;12
27;71;1;12
71;43;1;12
43;8;1;12
8;2;1;12
3;80;1;13
80;16;1;13
16;58;1;13
58;59;1;13
59;29;1;13
29;28;1;13
28;33;1;13
33;84;1;13
84;72;1;13
72;3;1;13
3;54;1;14
54;3;1;14
3;37;1;15
37;85;1;15
85;38;1;15
38;82;1;15
82;83;1;15
83;7;1;15
7;81;1;15
81;3;1;15
4;100;1;16
100;103;1;16
103;63;1;16
63;97;1;16
97;89;1;16
89;4;1;16
4;99;1;17
99;98;1;17
98;10;1;17
10;93;1;17
93;17;1;17
17;101;1;17
101;4;1;17
4;65;1;18
65;20;1;18
20;90;1;18
90;42;1;18
42;48;1;18
48;95;1;18
95;102;1;18
102;4;1;18
4;96;1;19
96;41;1;19
41;104;1;19
104;18;1;19
18;46;1;19
46;47;1;19
47;19;1;19
19;61;1;19
61;6;1;19
6;91;1;19
91;4;1;19
