0;2;1;0
2;0;1;0
0;3;1;1
3;0;1;1
0;3;1;2
3;0;1;2
0;1;1;3
1;0;1;3
1;56;1;4
56;25;1;4
25;71;1;4
71;70;1;4
70;76;1;4
76;40;1;4
40;39;1;4
39;83;1;4
83;1;1;4
1;8;1;5
8;55;1;5
55;6;1;5
6;74;1;5
74;32;1;5
32;33;1;5
33;81;1;5
81;82;1;5
82;1;1;5
1;85;1;6
85;73;1;6
73;17;1;6
17;59;1;6
59;9;1;6
9;30;1;6
30;60;1;6
60;29;1;6
29;1;1;6
2;78;1;7
78;45;1;7
45;63;1;7
63;58;1;7
58;31;1;7
31;26;1;7
26;77;1;7
77;79;1;7
79;2;1;7
2;92;1;8
92;102;1;8
102;97;1;8
97;103;1;8
103;42;1;8
42;105;1;8
105;47;1;8
47;48;1;8
48;20;1;8
20;62;1;8
62;7;1;8
7;2;1;8
3;12;1;9
12;67;1;9
67;15;1;9
15;35;1;9
35;75;1;9
75;36;1;9
36;93;1;9
93;57;1;9
57;3;1;9
3;89;1;10
89;10;1;10
10;65;1;10
65;23;1;10
23;88;1;10
88;3;1;10
3;21;1;11
21;96;1;11
96;49;1;11
49;19;1;11
19;43;1;11
43;91;1;11
91;22;1;11
22;3;1;11
3;51;1;12
51;41;1;12
41;54;1;12
54;69;1;12
69;16;1;12
16;68;1;12
68;37;1;12
37;95;1;12
95;24;1;12
24;3;1;12
3;64;1;13
64;98;1;13
98;90;1;13
90;66;1;13
66;3;1;13
1;14;1;14
14;86;1;14
86;38;1;14
38;84;1;14
84;1;1;14
1;34;1;15
34;1;1;15
2;28;1;16
28;72;1;16
72;44;1;16
44;61;1;16
61;80;1;16
80;2;1;16
2;46;1;17
46;27;1;17
27;2;1;17
3;94;1;18
94;11;1;18
11;99;1;18
99;18;1;18
18;100;1;18
100;101;1;18
101;104;1;18
104;3;1;18
3;52;1;19
52;53;1;19
53;87;1;19
87;13;1;19
13;50;1;19
50;3;1;19
