0;2;1;0
2;3;1;0
3;0;1;0
0;2;1;1
2;0;1;1
2;51;1;2
51;22;1;2
22;8;1;2
8;17;1;2
17;45;1;2
45;44;1;2
44;23;1;2
23;46;1;2
46;21;1;2
21;2;1;2
2;31;1;3
31;52;1;3
52;27;1;3
27;11;1;3
11;47;1;3
47;28;1;3
28;29;1;3
29;18;1;3
18;10;1;3
10;50;1;3
50;2;1;3
2;16;1;4
16;9;1;4
9;53;1;4
53;14;1;4
14;43;1;4
43;37;1;4
37;49;1;4
49;19;1;4
19;48;1;4
48;41;1;4
41;2;1;4
3;36;1;5
36;5;1;5
5;12;1;5
12;30;1;5
30;35;1;5
35;32;1;5
32;7;1;5
7;40;1;5
40;39;1;5
39;24;1;5
24;26;1;5
26;3;1;5
3;42;1;6
42;13;1;6
13;34;1;6
34;38;1;6
38;54;1;6
54;25;1;6
25;33;1;6
33;20;1;6
20;6;1;6
6;15;1;6
15;3;1;6
